id,bom_number,part_number,revision_number,quantity,uom,valid_from,valid_to,plate_id,plate_txt,serial_number,change_number,change_number_to,item,item_id,sku_code
439,211760,DJ161114,0,1,EA,2010-12-01,9999-12-31,24,Engine Mountings,,SCH01011210,,447,447,00DH15ZZ
440,211760,DJ161115,0,1,EA,2010-12-01,9999-12-31,24,Engine Mountings,,SCH01011210,,448,448,00DH15ZZ
441,211760,DJ161122,0,2,EA,2010-12-01,9999-12-31,28,Pillion Foot Rest & Holder,,SCH01011210,,449,449,00DH15ZZ
442,211760,DJ161124,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,450,450,00DH15ZZ
443,211760,DJ161126,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,451,451,00DH15ZZ
444,211760,DJ161127,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,452,452,00DH15ZZ
445,211760,DJ161128,0,1,EA,2010-12-01,9999-12-31,28,Pillion Foot Rest & Holder,,SCH01011210,,453,453,00DH15ZZ
446,211760,DJ161129,0,1,EA,2010-12-01,9999-12-31,28,Pillion Foot Rest & Holder,,SCH01011210,,454,454,00DH15ZZ
447,211760,DJ161130,0,1,EA,2010-12-01,9999-12-31,27,Rider Foot Rest,,SCH01011210,,455,455,00DH15ZZ
448,211760,DJ161131,0,1,EA,2010-12-01,9999-12-31,27,Rider Foot Rest,,SCH01011210,,456,456,00DH15ZZ
449,211760,DJ161132,0,1,EA,2010-12-01,9999-12-31,25,Frame & Frame Fittings,,SCH01011210,,457,457,00DH15ZZ
450,211760,DJ161133,0,1,EA,2010-12-01,9999-12-31,25,Frame & Frame Fittings,,SCH01011210,,458,458,00DH15ZZ
451,211760,DJ161175,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,459,459,00DH15ZZ
452,211760,DJ161176,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,460,460,00DH15ZZ
453,211760,DJ161214,0,1,EA,2010-12-01,9999-12-31,30,Stand Assembly,,SCH01011210,,461,461,00DH15ZZ
454,211760,DJ161218,0,1,EA,2010-12-01,9999-12-31,30,Stand Assembly,,SCH01011210,,462,462,00DH15ZZ
455,211760,DJ161221,0,1,EA,2010-12-01,9999-12-31,29,Mudguard - Front & Rear,,SCH01011210,,463,463,00DH15ZZ
456,211760,DJ161226,0,1,EA,2010-12-01,9999-12-31,50,Accessories & Grab Handle,,SCH01011210,,464,464,00DH15ZZ
457,211760,DJ161227,0,1,EA,2010-12-01,9999-12-31,44,Chain Case,,SCH01011210,,465,465,00DH15ZZ
458,211760,DJ161229,0,4,EA,2010-12-01,9999-12-31,45,Head Lamp Fairing,,SCH01011210,,466,466,00DH15ZZ
459,211760,DJ161247,0,1,EA,2010-12-01,9999-12-31,48,Electrical Equipments,,SCH01011210,,467,467,00DH15ZZ
460,211760,DJ161254,0,1,EA,2010-12-01,9999-12-31,29,Mudguard - Front & Rear,,SCH01011210,,468,468,00DH15ZZ
461,211760,DJ161255,0,1,EA,2010-12-01,9999-12-31,29,Mudguard - Front & Rear,,SCH01011210,,469,469,00DH15ZZ
462,211760,DJ161256,0,1,EA,2010-12-01,9999-12-31,28,Pillion Foot Rest & Holder,,SCH01011210,,470,470,00DH15ZZ
463,211760,DJ161257,0,1,EA,2010-12-01,9999-12-31,28,Pillion Foot Rest & Holder,,SCH01011210,,471,471,00DH15ZZ
464,211760,DJ161263,0,1,EA,2010-12-01,9999-12-31,50,Accessories & Grab Handle,,SCH01011210,,472,472,00DH15ZZ
465,211760,DJ161272,0,1,EA,2010-12-01,9999-12-31,29,Mudguard - Front & Rear,,SCH01011210,,473,473,00DH15ZZ
466,211760,DJ161291,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,474,474,00DH15ZZ
467,211760,DJ171008,0,1,EA,2010-12-01,9999-12-31,26,Swing arm & Rear Shock Absorber,,SCH01011210,,475,475,00DH15ZZ
468,211760,DJ171031,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,476,476,00DH15ZZ
469,211760,DJ171032,0,1,EA,2010-12-01,9999-12-31,26,Swing arm & Rear Shock Absorber,,SCH01011210,,477,477,00DH15ZZ
470,211760,DJ181011,0,2,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,478,478,00DH15ZZ
471,211760,DJ181029,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,479,479,00DH15ZZ
472,211760,DJ181033,0,1,EA,2010-12-01,9999-12-31,45,Head Lamp Fairing,,SCH01011210,,480,480,00DH15ZZ
473,211760,DJ181037,0,1,EA,2010-12-01,9999-12-31,45,Head Lamp Fairing,,SCH01011210,,481,481,00DH15ZZ
474,211760,DJ181064,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,482,482,00DH15ZZ
475,211760,DJ181065,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,483,483,00DH15ZZ
476,211760,DJ181077,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,484,484,00DH15ZZ
477,211760,DJ181087,0,2,EA,2010-12-01,9999-12-31,38,Front Fork,,SCH01011210,,485,485,00DH15ZZ
478,211760,DJ181104,0,2,EA,2010-12-01,9999-12-31,38,Front Fork,,SCH01011210,,486,486,00DH15ZZ
479,211760,DJ181119,0,1,EA,2010-12-01,9999-12-31,42,Meter Assembly,,SCH01011210,,487,487,00DH15ZZ
480,211760,DJ181120,0,1,EA,2010-12-01,9999-12-31,45,Head Lamp Fairing,,SCH01011210,,488,488,00DH15ZZ
481,211760,DJ191010,0,1,EA,2010-12-01,9999-12-31,36,Rear Brake Pedal,,SCH01011210,,489,489,00DH15ZZ
482,211760,DJ191015,0,1,EA,2010-12-01,9999-12-31,43,Control Cables,,SCH01011210,,490,490,00DH15ZZ
483,211760,DJ191021,0,1,EA,2010-12-01,9999-12-31,36,Rear Brake Pedal,,SCH01011210,,491,491,00DH15ZZ
484,211760,DJ191054,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,492,492,00DH15ZZ
485,211760,DJ191055,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,493,493,00DH15ZZ
486,211760,DJ191056,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,494,494,00DH15ZZ
487,211760,DJ191057,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,495,495,00DH15ZZ
488,211760,DJ191061,0,1,EA,2010-12-01,9999-12-31,43,Control Cables,,SCH01011210,,496,496,00DH15ZZ
489,211760,DJ191069,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,497,497,00DH15ZZ
490,211760,DJ201021,0,1,EA,2010-12-01,9999-12-31,12,Crankcase LH,,SCH01011210,,498,498,00DH15ZZ
491,211760,DJ201028,0,1,EA,2010-12-01,9999-12-31,48,Electrical Equipments,,SCH01011210,,499,499,00DH15ZZ
492,211760,DJ201052,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,500,500,00DH15ZZ
493,211760,DJ201072,0,2,EA,2010-12-01,9999-12-31,45,Head Lamp Fairing,,SCH01011210,,501,501,00DH15ZZ
494,211760,DJ201130,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,502,502,00DH15ZZ
495,211760,DJ201132,0,1,EA,2010-12-01,9999-12-31,45,Head Lamp Fairing,,SCH01011210,,503,503,00DH15ZZ
496,211760,DJ201137,0,1,EA,2010-12-01,9999-12-31,42,Meter Assembly,,SCH01011210,,504,504,00DH15ZZ
497,211760,DJ201183,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,505,505,00DH15ZZ
498,211760,DJ201195,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,506,506,00DH15ZZ
499,211760,DJ201201,0,1,EA,2010-12-01,9999-12-31,48,Electrical Equipments,,SCH01011210,,507,507,00DH15ZZ
500,211760,DJ201202,0,1,EA,2010-12-01,9999-12-31,22,"Magneto, CDI & H.T. Coil",,SCH01011210,,508,508,00DH15ZZ
501,211760,DJ201206,0,1,EA,2010-12-01,9999-12-31,46,Indicator Light Assebmly,,SCH01011210,,509,509,00DH15ZZ
502,211760,DJ201207,0,1,EA,2010-12-01,9999-12-31,46,Indicator Light Assebmly,,SCH01011210,,510,510,00DH15ZZ
503,211760,DJ201211,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,511,511,00DH15ZZ
504,211760,DJ211003,0,1,EA,2010-12-01,9999-12-31,20,Seat Assembly & Seat Lock,,SCH01011210,,512,512,00DH15ZZ
505,211760,DJ211006,0,1,EA,2010-12-01,9999-12-31,20,Seat Assembly & Seat Lock,,SCH01011210,,513,513,00DH15ZZ
506,211760,DJ221003,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,514,514,00DH15ZZ
507,211760,DJ221004,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,515,515,00DH15ZZ
508,211760,DJ221016,0,1,EA,2010-12-01,9999-12-31,50,Accessories & Grab Handle,,SCH01011210,,517,517,00DH15ZZ
509,211760,DJ72012V,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,518,518,00DH15ZZ
510,211760,DJ72014K,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,519,519,00DH15ZZ
511,211760,DJ72014L,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,520,520,00DH15ZZ
512,211760,DJ72014M,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,521,521,00DH15ZZ
513,211760,DJ73022V,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,522,522,00DH15ZZ
514,211760,DJ73024K,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,523,523,00DH15ZZ
515,211760,DJ73024L,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,524,524,00DH15ZZ
516,211760,DJ73024M,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,525,525,00DH15ZZ
517,211760,DK101059,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,526,526,00DH15ZZ
518,211760,DK101063,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,527,527,00DH15ZZ
519,211760,DK101126,0,1,EA,2010-12-01,9999-12-31,15,Clutch,,SCH01011210,,528,528,00DH15ZZ
520,211760,DK101159,0,1,EA,2010-12-01,9999-12-31,9,Change Drum & Shaft Fork,,SCH01011210,,530,530,00DH15ZZ
521,211760,DK101160,0,2,EA,2010-12-01,9999-12-31,9,Change Drum & Shaft Fork,,SCH01011210,,531,531,00DH15ZZ
522,211760,DK101176,0,1,EA,2010-12-01,9999-12-31,23,Starter Assembly (For Self Start),,SCH01011210,,532,532,00DH15ZZ
523,211760,DK101361,0,1,EA,2010-12-01,9999-12-31,9,Change Drum & Shaft Fork,,SCH01011210,,533,533,00DH15ZZ
524,211760,DK101380,0,1,EA,2010-12-01,9999-12-31,12,Crankcase LH,,SCH01011210,,534,534,00DH15ZZ
525,211760,DK101386,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,536,536,00DH15ZZ
526,211760,DK101480,0,1,EA,2010-12-01,9999-12-31,13,Cover RH,,SCH01011210,,537,537,00DH15ZZ
527,211760,DK101565,0,4,EA,2010-12-01,9999-12-31,15,Clutch,,SCH01011210,,538,538,00DH15ZZ
528,211760,DK101567,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,539,539,00DH15ZZ
529,211760,DK101568,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,540,540,00DH15ZZ
530,211760,DK101569,0,1,EA,2010-12-01,9999-12-31,15,Clutch,,SCH01011210,,541,541,00DH15ZZ
531,211760,DK101571,0,1,EA,2010-12-01,9999-12-31,15,Clutch,,SCH01011210,,542,542,00DH15ZZ
532,211760,DK101573,0,1,EA,2010-12-01,9999-12-31,15,Clutch,,SCH01011210,,543,543,00DH15ZZ
533,211760,DK101574,0,5,EA,2010-12-01,9999-12-31,15,Clutch,,SCH01011210,,544,544,00DH15ZZ
534,211760,DK101578,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,545,545,00DH15ZZ
535,211760,DK101592,0,1,EA,2010-12-01,9999-12-31,5,Cylinder & Piston,,SCH01011210,,546,546,00DH15ZZ
536,211760,DK101595,0,1,EA,2010-12-01,9999-12-31,23,Starter Assembly (For Self Start),,SCH01011210,,547,547,00DH15ZZ
537,211760,DK101596,0,5,EA,2010-12-01,9999-12-31,23,Starter Assembly (For Self Start),,SCH01011210,,548,548,00DH15ZZ
538,211760,DK101605,0,1,EA,2010-12-01,9999-12-31,23,Starter Assembly (For Self Start),,SCH01011210,,549,549,00DH15ZZ
539,211760,DK101614,0,1,EA,2010-12-01,9999-12-31,4,Camshaft & Tensioner,,SCH01011210,,550,550,00DH15ZZ
540,211760,DK101636,0,1,EA,2010-12-01,9999-12-31,15,Clutch,,SCH01011210,,551,551,00DH15ZZ
541,211760,DK101660,0,1,EA,2010-05-05,9999-12-31,,,,SCH01050510,,552,552,00DH15ZZ
542,211760,DK121006,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,553,553,00DH15ZZ
543,211760,DK121007,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,554,554,00DH15ZZ
544,211760,DK121008,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,555,555,00DH15ZZ
545,211760,DK121009,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,556,556,00DH15ZZ
546,211760,DK121015,0,1,EA,2010-12-01,9999-12-31,18,Air Cleaner Complete,,SCH01011210,,557,557,00DH15ZZ
547,211760,DK141001,0,1,EA,2010-12-01,9999-12-31,40,Cap Tank & Gauge Fuel,,SCH01011210,,558,558,00DH15ZZ
548,211760,DK161123,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,559,559,00DH15ZZ
549,211760,DK161124,0,1,EA,2010-12-01,9999-12-31,39,Painted Parts & Decals,,SCH01011210,,560,560,00DH15ZZ
550,211760,DK161153,0,4,EA,2010-12-01,9999-12-31,47,Tail Lamp Assembly & Front & Rear Number,,SCH01011210,,561,561,00DH15ZZ
551,211760,DK181031,0,2,EA,2010-12-01,9999-12-31,37,Handle Bar (Split Type),,SCH01011210,,562,562,00DH15ZZ
552,211760,DK181046,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Split Type),,SCH01011210,,563,563,00DH15ZZ
553,211760,DK181047,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Split Type),,SCH01011210,,564,564,00DH15ZZ
554,211760,DK181058,0,2,EA,2010-12-01,9999-12-31,37,Handle Bar (Split Type),,SCH01011210,,565,565,00DH15ZZ
555,211760,DK201003,0,1,EA,2010-12-01,9999-12-31,47,Tail Lamp Assembly & Front & Rear Number,,SCH01011210,,566,566,00DH15ZZ
556,211760,DK201016,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,567,567,00DH15ZZ
557,211760,DK201024,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,568,568,00DH15ZZ
558,211760,DK201065,0,1,EA,2010-12-01,9999-12-31,40,Cap Tank & Gauge Fuel,,SCH01011210,,569,569,00DH15ZZ
559,211760,DK211007,0,1,EA,2010-12-01,9999-12-31,20,Seat Assembly & Seat Lock,,SCH01011210,,570,570,00DH15ZZ
560,211760,DL181010,0,4,EA,2010-12-01,9999-12-31,45,Head Lamp Fairing,,SCH01011210,,571,571,00DH15ZZ
561,211760,DL191014,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Split Type),,SCH01011210,,572,572,00DH15ZZ
562,211760,DP161144,0,1,EA,2010-12-01,9999-12-31,47,Tail Lamp Assembly & Front & Rear Number,,SCH01011210,,573,573,00DH15ZZ
563,211760,DS101071,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,574,574,00DH15ZZ
564,211760,DS101084,0,4,EA,2010-12-01,9999-12-31,1,Cover Cylinder Head,,SCH01011210,,575,575,00DH15ZZ
565,211760,DS101096,0,1,EA,2010-12-01,9999-12-31,1,Cover Cylinder Head,,SCH01011210,,576,576,00DH15ZZ
566,211760,DS101154,0,1,EA,2010-12-01,9999-12-31,6,Crankshaft,,SCH01011210,,577,577,00DH15ZZ
567,211760,DS101166,0,1,EA,2010-12-01,9999-12-31,1,Cover Cylinder Head,,SCH01011210,,578,578,00DH15ZZ
568,211760,DS101201,0,1,EA,2010-12-01,9999-12-31,13,Cover RH,,SCH01011210,,579,579,00DH15ZZ
569,211760,DS101215,0,1,EA,2010-12-01,9999-12-31,13,Cover RH,,SCH01011210,,580,580,00DH15ZZ
570,211760,DS101263,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,582,582,00DH15ZZ
571,211760,DS101275,0,1,EA,2010-12-01,9999-12-31,6,Crankshaft,,SCH01011210,,583,583,00DH15ZZ
572,211760,DS101276,0,1,EA,2010-12-01,9999-12-31,4,Camshaft & Tensioner,,SCH01011210,,584,584,00DH15ZZ
573,211760,DS101333,0,2,EA,2010-12-01,9999-12-31,3,Valve,,SCH01011210,,585,585,00DH15ZZ
574,211760,DS101335,0,1,EA,2010-12-01,9999-12-31,3,Valve,,SCH01011210,,586,586,00DH15ZZ
575,211760,DS101336,0,1,EA,2010-12-01,9999-12-31,3,Valve,,SCH01011210,,587,587,00DH15ZZ
576,211760,DS101353,0,10,EA,2010-12-01,9999-12-31,13,Cover RH,,SCH01011210,,588,588,00DH15ZZ
577,211760,DS101366,0,2,EA,2010-12-01,9999-12-31,3,Valve,,SCH01011210,,589,589,00DH15ZZ
578,211760,DS121116,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,590,590,00DH15ZZ
579,211760,DS121117,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,591,591,00DH15ZZ
580,211760,DS151049,0,1,EA,2010-12-01,9999-12-31,31,"Tube , Tyre & Rim",,SCH01011210,,592,592,00DH15ZZ
581,211760,DS151058,0,1,EA,2010-12-01,9999-12-31,32,Front Hub,,SCH01011210,,593,593,00DH15ZZ
582,211760,DS151068,0,1,EA,2010-12-01,9999-12-31,35,Rear Hub,,SCH01011210,,594,594,00DH15ZZ
583,211760,DS151073,0,6,EA,2010-12-01,9999-12-31,35,Rear Hub,,SCH01011210,,595,595,00DH15ZZ
584,211760,DS151074,0,3,EA,2010-12-01,9999-12-31,35,Rear Hub,,SCH01011210,,596,596,00DH15ZZ
585,211760,DS161125,0,1,EA,2010-12-01,9999-12-31,29,Mudguard - Front & Rear,,SCH01011210,,597,597,00DH15ZZ
586,211760,DS161224,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,598,598,00DH15ZZ
587,211760,DS181070,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,599,599,00DH15ZZ
588,211760,DS181071,0,2,EA,2010-12-01,9999-12-31,38,Front Fork,,SCH01011210,,600,600,00DH15ZZ
589,211760,DS181085,0,2,EA,2010-12-01,9999-12-31,38,Front Fork,,SCH01011210,,601,601,00DH15ZZ
590,211760,DS191052,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Split Type),,SCH01011210,,602,602,00DH15ZZ
591,211760,DS211005,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,603,603,00DH15ZZ
592,211760,DV101042,0,1,EA,2010-12-01,9999-12-31,14,Cover Magneto,,SCH01011210,,604,604,00DH15ZZ
593,211760,GH201012,0,4,EA,2010-12-01,9999-12-31,46,Indicator Light Assebmly,,SCH01011210,,605,605,00DH15ZZ
594,211760,JA511028,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,606,606,00DH15ZZ
595,211760,JB401402,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,607,607,00DH15ZZ
596,211760,JC101034,0,1,EA,2010-12-01,9999-12-31,4,Camshaft & Tensioner,,SCH01011210,,608,608,00DH15ZZ
597,211760,JC101035,0,1,EA,2010-12-01,9999-12-31,4,Camshaft & Tensioner,,SCH01011210,,609,609,00DH15ZZ
598,211760,JC101085,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,610,610,00DH15ZZ
599,211760,JC101086,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,611,611,00DH15ZZ
600,211760,JC101112,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,612,612,00DH15ZZ
601,211760,JC101114,0,1,EA,2010-12-01,9999-12-31,23,Starter Assembly (For Self Start),,SCH01011210,,613,613,00DH15ZZ
602,211760,JC101115,0,1,EA,2010-12-01,9999-12-31,23,Starter Assembly (For Self Start),,SCH01011210,,614,614,00DH15ZZ
603,211760,JC141011,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,615,615,00DH15ZZ
604,211760,JC141015,0,2,EA,2010-12-01,9999-12-31,41,"Fittings Petrol Tank, Side Cvoer & Cover",,SCH01011210,,616,616,00DH15ZZ
605,211760,JC141016,0,2,EA,2010-12-01,9999-12-31,41,"Fittings Petrol Tank, Side Cvoer & Cover",,SCH01011210,,617,617,00DH15ZZ
606,211760,JC141017,0,2,EA,2010-12-01,9999-12-31,41,"Fittings Petrol Tank, Side Cvoer & Cover",,SCH01011210,,618,618,00DH15ZZ
607,211760,JC141028,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,619,619,00DH15ZZ
608,211760,JC141037,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,620,620,00DH15ZZ
609,211760,JC141038,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,621,621,00DH15ZZ
610,211760,JC141039,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,622,622,00DH15ZZ
611,211760,JC141040,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,623,623,00DH15ZZ
612,211760,JC201016,0,1,EA,2010-12-01,9999-12-31,48,Electrical Equipments,,SCH01011210,,624,624,00DH15ZZ
613,211760,JC201017,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,625,625,00DH15ZZ
614,211760,JC201018,0,1,EA,2010-12-01,9999-12-31,37,Handle Bar (Single Tube Type),,SCH01011210,,626,626,00DH15ZZ
615,211760,JC201039,0,1,EA,2010-12-01,9999-12-31,30,Stand Assembly,,SCH01011210,,627,627,00DH15ZZ
616,211760,JE541008,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,628,628,00DH15ZZ
617,211760,JM100045,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,629,629,00DH15ZZ
618,211760,JN131603,0,1,EA,2010-12-01,9999-12-31,32,Front Hub,,SCH01011210,,630,630,00DH15ZZ
619,211760,JW171007,0,2,EA,2010-12-01,9999-12-31,41,"Fittings Petrol Tank, Side Cvoer & Cover",,SCH01011210,,631,631,00DH15ZZ
620,211760,JW401011,0,1,EA,2010-12-01,9999-12-31,47,Tail Lamp Assembly & Front & Rear Number,,SCH01011210,,632,632,00DH15ZZ
621,211760,LAD00011,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,633,633,00DH15ZZ
622,211760,LAD00017,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,634,634,00DH15ZZ
623,211760,LAD00020,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,635,635,00DH15ZZ
624,211760,LAD00021,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,636,636,00DH15ZZ
625,211760,LAD00026,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,637,637,00DH15ZZ
626,211760,LCA00001,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,638,638,00DH15ZZ
627,211760,LDB00001,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,639,639,00DH15ZZ
628,211760,LDB00002,0,1,EA,2010-01-22,9999-12-31,,,,SCH01220110,,640,640,00DH15ZZ
629,211760,AA121045,0,1,EA,2010-12-01,9999-12-31,18,Air Cleaner Complete,,SCH01011210,,641,641,00DH15ZZ
630,211760,DH102013,0,1,EA,2010-05-07,9999-12-31,,,,SCH01070510,,642,642,00DH15ZZ
631,211760,DH102015,0,1,EA,2010-05-07,9999-12-31,,,,SCH01070510,,643,644,00DH15ZZ
632,211760,DH102022,0,1,EA,2010-05-05,9999-12-31,,,,SCH01050510,,644,645,00DH15ZZ
633,211760,DK181079,0,1,EA,2010-12-01,9999-12-31,,,,SCH01011210,,645,647,00DH15ZZ
634,211760,DH102029,0,1,EA,2010-12-01,9999-12-31,13,Cover RH,,SCH01011210,,646,649,00DH15ZZ
635,211760,DK101738,0,1,EA,2010-12-01,9999-12-31,13,Cover RH,,SCH01011210,,647,650,00DH15ZZ
636,211760,JE541212,0,1,EA,2010-12-01,9999-12-31,14,Cover Magneto,,SCH01011210,,648,651,00DH15ZZ
637,211760,JG131219,0,1,EA,2011-05-16,9999-12-31,,,,SCH01160511,,649,652,00DH15ZZ
638,211760,DH102067,0,1,EA,2012-08-14,9999-12-31,,,,Z0CH01140812,,650,1111,00DH15ZZ
639,211760,39194104,0,1,EA,2012-10-05,9999-12-31,,,,Z0CH01051012,,651,1112,00DH15ZZ
640,211760,71111533,0,1,EA,2013-01-27,9999-12-31,,,,Z0CH01270113,,652,1113,00DH15ZZ
641,211760,DJ221019,0,1,EA,2013-01-27,9999-12-31,,,,Z0CH01270113,,653,1114,00DH15ZZ
642,211760,DS161187,0,4,EA,2013-01-27,9999-12-31,,,,Z0CH01270113,,654,1115,00DH15ZZ
643,211760,DK101732,0,1,EA,2012-12-01,9999-12-31,,,,Z0CH01011212,,658,1116,00DH15ZZ
644,211760,DH201082,0,1,EA,2012-12-05,9999-12-31,,,,Z0CH01051212,,659,1118,00DH15ZZ
645,211760,LDA00012,0,1,EA,2013-03-13,9999-12-31,,,,Z0CH01130313,,660,1119,00DH15ZZ
646,211760,39058915,0,1,EA,2011-04-17,9999-12-31,,,,SCH01170411,,661,1120,00DH15ZZ
647,211760,39128215,0,1,EA,2010-12-01,9999-12-31,,,,CKNDEC10,,662,1121,00DH15ZZ
648,211760,39218304,0,1,EA,2010-12-01,9999-12-31,,,,CKNDEC10,,663,1122,00DH15ZZ
649,211760,52DH0278,0,1,EA,2010-12-01,9999-12-31,,,,CKNDEC10,,664,1123,00DH15ZZ
650,211760,DH101067,0,1,EA,2010-12-01,9999-12-31,,,,CKNDEC10,,665,1124,00DH15ZZ
651,211760,DH102104,0,1,EA,2011-08-28,9999-12-31,,,,CH0128082011,,666,1125,00DH15ZZ
652,211760,DH201019,0,1,EA,2010-12-01,9999-12-31,,,,CKNDEC10,,667,1126,00DH15ZZ
653,211760,DH201021,0,1,EA,2010-12-01,9999-12-31,,,,CKNDEC10,,668,1127,00DH15ZZ
654,211760,DK161087,0,1,EA,2010-12-01,9999-12-31,,,,CKNDEC10,,669,1128,00DH15ZZ
655,211760,DK161088,0,1,EA,2010-12-01,9999-12-31,,,,CKNDEC10,,670,1129,00DH15ZZ
656,211760,DK181044,0,1,EA,2010-12-01,9999-12-31,,,,CKNDEC10,,671,1130,00DH15ZZ
